sample_id	pos	softL	softR	read_len
PN2_SID112	17933899	0	0	151
PN2_SID112	17933899	0	0	151
PN2_SID112	17933899	0	0	50
PN2_SID112	17933899	0	0	151
PN2_SID113	17933816	0	0	151
PN2_SID113	17933837	0	0	135
PN2_SID113	17933848	0	0	150
PN2_SID113	17933866	0	0	64
PN2_SID113	17933889	0	0	151
PN2_SID113	17933891	0	0	151
PN2_SID114	17925644	0	0	150
PN2_SID114	17925657	0	0	137
PN2_SID114	17933819	0	0	150
PN2_SID114	17933819	0	0	151
PN2_SID114	17933821	0	0	102
PN2_SID114	17933826	0	0	151
PN2_SID114	17933826	0	0	151
PN2_SID114	17933831	5	0	58
PN2_SID114	17933834	9	0	151
PN2_SID114	17933840	0	1	151
PN2_SID114	17933850	0	0	151
PN2_SID114	17933850	0	2	91
PN2_SID114	17933854	0	0	151
PN2_SID114	17933856	0	0	151
PN2_SID114	17933873	0	0	151
PN2_SID114	17933888	0	0	150
PN2_SID114	17933888	0	0	150
PN2_SID114	17933899	0	0	151
PN2_SID114	17933899	0	0	151
PN2_SID114	17933899	0	0	149
PN2_SID114	17933899	0	0	147
PN2_SID114	17933899	0	0	151
PN2_SID114	17933899	0	0	151
PN2_SID115	17925683	0	3	151
PN2_SID115	17933749	5	0	83
PN2_SID115	17933822	1	0	151
PN2_SID115	17933844	14	0	151
PN2_SID115	17933857	0	0	151
PN2_SID115	17933858	0	0	151
PN2_SID115	17933861	22	0	151
PN2_SID115	17933865	0	0	102
PN2_SID116	17933752	8	0	151
PN2_SID116	17933752	0	0	151
PN2_SID116	17933754	0	0	60
PN2_SID116	17933821	0	0	150
PN2_SID116	17933821	0	0	150
PN2_SID116	17933822	0	0	151
PN2_SID116	17933834	16	0	151
PN2_SID116	17933837	0	0	150
PN2_SID116	17933856	0	0	151
PN2_SID116	17933856	0	0	151
PN2_SID116	17933856	0	0	123
PN2_SID116	17933859	6	0	151
PN2_SID116	17933865	0	0	151
PN2_SID116	17933865	2	0	58
PN2_SID116	17933865	0	0	151
PN2_SID116	17933871	0	0	151
PN2_SID116	17933873	1	0	38
PN2_SID116	17933878	0	0	151
PN2_SID116	17933878	0	2	151
PN2_SID116	17933883	0	0	151
PN2_SID116	17933889	0	0	151
PN2_SID116	17933898	0	0	151
PN2_SID116	17933899	0	2	151
PN2_SID116	17933899	0	0	151
PN2_SID116	17933899	0	0	151
PN2_SID116	17933899	0	0	150
PN2_SID116	17933899	0	0	151
PN2_SID117	17933722	0	0	151
PN2_SID117	17933764	0	0	59
PN2_SID117	17933768	0	13	151
PN2_SID117	17933777	0	0	151
PN2_SID117	17933789	0	2	151
PN2_SID117	17933811	0	0	79
PN2_SID117	17933821	0	0	151
PN2_SID117	17933821	0	0	151
PN2_SID117	17933827	0	0	151
PN2_SID117	17933850	0	0	151
PN2_SID117	17933861	22	0	151
PN2_SID117	17933877	0	0	151
PN2_SID117	17933878	6	0	151
PN2_SID117	17933891	0	0	150
PN2_SID117	17933891	0	0	151
PN2_SID117	17933891	0	0	151
PN2_SID117	17933899	0	0	151
PN2_SID117	17933899	0	0	151
PN2_SID117	17933899	0	0	151
PN2_SID117	17933899	0	0	151
PN2_SID117	17933899	0	0	151
PN2_SID117	17933899	0	0	151
PN2_SID118	17925701	0	2	145
PN2_SID118	17933751	0	0	72
PN2_SID118	17933760	2	0	78
PN2_SID118	17933810	18	0	88
PN2_SID118	17933810	18	0	88
PN2_SID118	17933837	0	2	151
PN2_SID118	17933848	0	0	150
PN2_SID118	17933850	0	0	151
PN2_SID118	17933855	0	0	151
PN2_SID118	17933865	0	0	43
PN2_SID118	17933866	0	0	135
PN2_SID118	17933867	0	0	151
PN2_SID118	17933872	0	0	151
PN2_SID118	17933878	0	0	99
PN2_SID118	17933889	0	0	151
PN2_SID118	17933891	0	0	151
PN2_SID118	17933891	0	0	151
PN2_SID118	17933899	0	0	151
PN2_SID118	17933899	0	0	151
PN2_SID119	17933696	33	0	151
PN2_SID119	17933700	0	0	151
PN2_SID119	17933742	0	0	43
PN2_SID119	17933742	0	0	94
PN2_SID119	17933742	0	0	43
PN2_SID119	17933743	0	0	151
PN2_SID119	17933743	0	0	151
PN2_SID119	17933746	0	0	151
PN2_SID119	17933748	0	0	75
PN2_SID119	17933751	0	0	69
PN2_SID119	17933807	0	0	151
PN2_SID119	17933811	0	0	151
PN2_SID119	17933816	0	1	57
PN2_SID119	17933826	0	3	151
PN2_SID119	17933837	0	2	151
PN2_SID119	17933859	0	0	151
PN2_SID119	17933870	0	0	59
PN2_SID119	17933871	0	0	51
PN2_SID119	17933871	0	0	149
PN2_SID119	17933871	0	0	151
PN2_SID119	17933888	0	6	151
PN2_SID119	17933891	0	0	151
PN2_SID119	17933891	0	0	150
PN2_SID119	17933896	8	0	132
PN2_SID119	17933898	0	0	138
PN2_SID119	17933899	0	0	151
PN2_SID119	17933899	0	0	151
PN2_SID119	17933899	0	0	151
PN2_SID119	17933899	0	0	151
PN2_SID120	17925697	7	0	130
PN2_SID120	17925704	0	0	151
PN2_SID120	17933699	0	0	145
PN2_SID120	17933735	0	0	95
PN2_SID120	17933764	0	0	151
PN2_SID120	17933796	0	0	128
PN2_SID120	17933811	0	0	53
PN2_SID120	17933824	0	1	45
PN2_SID120	17933826	0	0	151
PN2_SID120	17933827	1	0	57
PN2_SID120	17933840	0	0	151
PN2_SID120	17933845	0	0	151
PN2_SID120	17933852	2	0	38
PN2_SID120	17933871	5	0	101
PN2_SID120	17933881	0	0	151
PN2_SID120	17933889	0	0	151
PN2_SID120	17933891	0	0	151
PN2_SID120	17933899	0	0	151
PN2_SID121	17925722	40	0	151
PN2_SID121	17933726	8	0	151
PN2_SID121	17933776	7	0	150
PN2_SID121	17933796	0	11	149
PN2_SID121	17933818	2	0	151
PN2_SID121	17933840	0	0	151
PN2_SID121	17933853	0	0	151
PN2_SID121	17933863	0	0	151
PN2_SID121	17933871	0	0	67
PN2_SID121	17933899	0	0	151
PN2_SID121	17933899	0	0	151
PN2_SID122	17933735	23	0	151
PN2_SID122	17933770	0	0	84
PN2_SID122	17933772	0	0	151
PN2_SID122	17933816	0	0	151
PN2_SID122	17933834	9	0	151
PN2_SID122	17933840	0	0	151
PN2_SID122	17933842	0	0	151
PN2_SID122	17933859	6	0	151
PN2_SID122	17933872	0	0	151
PN2_SID122	17933872	0	0	151
PN2_SID122	17933896	0	0	151
PN2_SID122	17933901	0	0	151
PN2_SID123	17933734	5	0	151
PN2_SID123	17933734	5	0	151
PN2_SID123	17933840	0	0	151
PN2_SID123	17933840	0	0	150
PN2_SID123	17933840	0	0	151
PN2_SID123	17933866	1	0	145
PN2_SID123	17933871	0	0	150
PN2_SID123	17933871	0	0	151
PN2_SID123	17933871	0	2	61
PN2_SID123	17933873	2	2	58
PN2_SID123	17933891	0	0	151
PN2_SID123	17933897	0	0	151
PN2_SID123	17933899	0	0	151
PN2_SID124	17925717	0	0	151
PN2_SID124	17925720	1	3	70
PN2_SID124	17933796	0	0	151
PN2_SID124	17933811	0	0	151
PN2_SID124	17933811	0	0	151
PN2_SID124	17933821	0	0	151
PN2_SID124	17933822	0	0	151
PN2_SID124	17933830	6	0	56
PN2_SID124	17933858	0	0	151
PN2_SID124	17933863	0	0	151
PN2_SID124	17933866	37	0	151
PN2_SID124	17933867	2	0	151
PN2_SID124	17933869	0	0	151
PN2_SID124	17933878	0	0	151
PN2_SID124	17933897	0	0	151
PN2_SID124	17933899	0	0	95
PN2_SID124	17933899	0	0	130
PN2_SID124	17933899	0	0	151
PN2_SID124	17933899	0	0	151
PN2_SID125	17925702	0	0	151
PN2_SID125	17933729	0	0	151
PN2_SID125	17933749	5	0	151
PN2_SID125	17933775	46	0	151
PN2_SID125	17933806	0	0	88
PN2_SID125	17933810	0	0	151
PN2_SID125	17933817	0	0	151
PN2_SID125	17933837	0	1	151
PN2_SID125	17933838	0	0	151
PN2_SID125	17933838	0	0	151
PN2_SID125	17933850	0	0	138
PN2_SID125	17933856	0	0	117
PN2_SID125	17933865	0	0	151
PN2_SID125	17933877	0	0	151
PN2_SID125	17933891	0	0	150
PN2_SID125	17933901	0	0	150
PN2_SID126	17925719	0	0	151
PN2_SID126	17933699	0	0	151
PN2_SID126	17933721	0	1	151
PN2_SID126	17933729	0	0	151
PN2_SID126	17933738	20	0	129
PN2_SID126	17933816	0	0	151
PN2_SID126	17933816	0	0	145
PN2_SID126	17933822	0	0	151
PN2_SID126	17933826	0	0	151
PN2_SID126	17933837	0	1	151
PN2_SID126	17933844	15	0	151
PN2_SID126	17933850	0	0	151
PN2_SID126	17933858	0	0	151
PN2_SID126	17933863	0	0	151
PN2_SID126	17933871	0	0	150
PN2_SID126	17933874	3	0	149
PN2_SID126	17933876	0	0	151
PN2_SID126	17933894	0	0	151
PN2_SID126	17933899	0	0	151
PN2_SID127	17925673	0	0	151
PN2_SID127	17933690	3	0	37
PN2_SID127	17933768	0	0	151
PN2_SID127	17933783	0	0	115
PN2_SID127	17933820	10	0	151
PN2_SID127	17933822	0	0	100
PN2_SID127	17933840	0	0	151
PN2_SID127	17933842	0	0	151
PN2_SID127	17933844	2	0	148
PN2_SID127	17933845	12	0	95
PN2_SID127	17933850	0	0	150
PN2_SID127	17933856	0	0	151
PN2_SID127	17933859	0	0	151
PN2_SID127	17933859	0	0	151
PN2_SID127	17933859	0	0	151
PN2_SID127	17933865	0	0	64
PN2_SID127	17933871	0	0	151
PN2_SID127	17933871	0	0	151
PN2_SID127	17933883	2	0	36
PN2_SID128	17925673	4	0	151
PN2_SID128	17925724	16	0	151
PN2_SID128	17933715	0	0	109
PN2_SID128	17933764	0	0	116
PN2_SID128	17933770	0	0	151
PN2_SID128	17933773	0	0	139
PN2_SID128	17933793	41	0	151
PN2_SID128	17933806	0	0	151
PN2_SID128	17933808	0	0	151
PN2_SID128	17933808	0	0	151
PN2_SID128	17933808	0	0	151
PN2_SID128	17933824	0	0	54
PN2_SID128	17933849	35	2	150
PN2_SID128	17933849	35	0	151
PN2_SID128	17933853	0	0	151
PN2_SID128	17933859	5	2	150
PN2_SID128	17933864	0	0	151
PN2_SID128	17933871	0	0	151
PN2_SID128	17933878	0	0	151
PN2_SID128	17933879	14	0	151
PN2_SID128	17933879	34	0	150
PN2_SID128	17933884	16	0	68
PN2_SID128	17933885	21	0	151
PN2_SID128	17933885	20	0	150
PN2_SID128	17933894	0	0	151
PN2_SID128	17933899	0	0	151
PN2_SID128	17933899	0	0	151
PN2_SID128	17933901	0	0	151
PN2_SID129	17925724	34	0	105
PN2_SID129	17933699	0	0	151
PN2_SID129	17933718	20	0	68
PN2_SID129	17933837	0	0	151
PN2_SID129	17933844	4	0	90
PN2_SID129	17933850	0	0	150
PN2_SID129	17933856	0	0	151
PN2_SID129	17933861	23	0	151
PN2_SID129	17933878	0	0	151
PN2_SID129	17933883	0	0	151
PN2_SID129	17933889	0	0	151
PN2_SID129	17933891	0	0	68
PN2_SID129	17933899	0	0	143
PN2_SID129	17933899	0	0	149
PN2_SID129	17933901	0	0	99
PN2_SID130	17924893	0	0	151
PN2_SID130	17925665	0	0	151
PN2_SID130	17925679	1	0	151
PN2_SID130	17925711	8	0	151
PN2_SID130	17925714	0	0	151
PN2_SID130	17925722	1	0	151
PN2_SID130	17933691	12	0	151
PN2_SID130	17933746	0	0	151
PN2_SID130	17933767	0	10	151
PN2_SID130	17933784	12	15	151
PN2_SID130	17933806	0	39	141
PN2_SID130	17933826	0	0	138
PN2_SID130	17933837	0	5	76
PN2_SID130	17933837	0	5	76
PN2_SID130	17933840	0	0	151
PN2_SID130	17933840	0	0	149
PN2_SID130	17933865	0	9	52
PN2_SID130	17933869	0	0	151
PN2_SID130	17933891	0	0	151
PN2_SID131	17933757	16	0	150
PN2_SID131	17933769	0	0	151
PN2_SID131	17933830	6	0	56
PN2_SID131	17933837	0	0	149
PN2_SID131	17933840	0	0	151
PN2_SID131	17933851	0	0	151
PN2_SID131	17933856	0	0	151
PN2_SID131	17933861	22	0	150
PN2_SID131	17933865	0	0	151
PN2_SID131	17933866	1	0	151
PN2_SID131	17933872	1	0	74
PN2_SID131	17933872	1	0	151
PN2_SID131	17933879	7	0	151
PN2_SID131	17933888	0	0	151
PN2_SID131	17933888	0	0	151
PN2_SID132	17933691	5	0	41
PN2_SID132	17933729	0	0	151
PN2_SID132	17933745	0	0	48
PN2_SID132	17933760	0	0	151
PN2_SID132	17933823	0	0	57
PN2_SID132	17933838	0	0	151
PN2_SID132	17933850	0	11	151
PN2_SID132	17933863	0	0	151
PN2_SID132	17933864	0	0	151
PN2_SID132	17933878	0	0	151
PN2_SID132	17933891	0	0	151
PN2_SID132	17933894	0	0	151
PN2_SID132	17933899	0	0	144
PN2_SID132	17933899	0	0	151
PN2_SID133	17925703	0	0	150
PN2_SID133	17933701	0	0	151
PN2_SID133	17933718	0	0	151
PN2_SID133	17933762	0	5	151
PN2_SID133	17933801	0	42	149
PN2_SID133	17933806	0	49	151
PN2_SID133	17933821	0	2	43
PN2_SID133	17933838	0	0	151
PN2_SID133	17933852	16	0	82
PN2_SID133	17933852	16	0	82
PN2_SID133	17933854	4	3	95
PN2_SID133	17933873	0	0	151
PN2_SID133	17933883	0	0	151
PN2_SID133	17933889	0	0	116
PN2_SID133	17933889	0	0	91
PN2_SID133	17933893	7	0	151
PN2_SID134	17925645	0	8	151
PN2_SID134	17925691	0	0	151
PN2_SID134	17925719	0	0	151
PN2_SID134	17933749	5	0	151
PN2_SID134	17933798	37	0	151
PN2_SID134	17933811	0	0	151
PN2_SID134	17933817	0	0	151
PN2_SID134	17933824	0	2	37
PN2_SID134	17933824	0	0	151
PN2_SID134	17933826	0	0	151
PN2_SID134	17933832	0	0	151
PN2_SID134	17933834	16	0	151
PN2_SID134	17933841	28	0	151
PN2_SID134	17933844	0	0	151
PN2_SID134	17933844	0	0	151
PN2_SID134	17933856	0	0	151
PN2_SID134	17933861	22	0	151
PN2_SID134	17933865	0	0	151
PN2_SID134	17933865	0	0	151
PN2_SID134	17933865	0	0	53
PN2_SID134	17933865	0	0	151
PN2_SID134	17933867	0	0	151
PN2_SID134	17933867	0	0	61
PN2_SID134	17933881	0	2	91
PN2_SID134	17933890	22	0	151
PN2_SID134	17933891	0	0	150
PN2_SID134	17933896	0	0	151
PN2_SID134	17933899	0	0	66
PN2_SID135	17874813	0	0	151
PN2_SID135	17925703	0	0	151
PN2_SID135	17933692	0	0	151
PN2_SID135	17933699	0	0	128
PN2_SID135	17933796	1	0	151
PN2_SID135	17933826	0	0	151
PN2_SID135	17933845	0	0	151
PN2_SID135	17933845	0	0	151
PN2_SID135	17933845	0	0	151
PN2_SID135	17933865	0	0	151
PN2_SID135	17933896	0	0	151
PN2_SID135	17933899	0	0	151
PN2_SID136	17933733	0	0	151
PN2_SID136	17933736	18	0	67
PN2_SID136	17933787	0	26	147
PN2_SID136	17933837	0	0	150
PN2_SID136	17933861	0	0	151
PN2_SID136	17933865	0	0	151
PN2_SID136	17933881	0	0	151
PN2_SID136	17933881	0	0	151
PN2_SID137	17874814	0	0	151
PN2_SID137	17925668	3	0	151
PN2_SID137	17933722	2	0	151
PN2_SID137	17933742	0	0	72
PN2_SID137	17933772	0	0	151
PN2_SID137	17933787	0	0	151
PN2_SID137	17933826	0	0	97
PN2_SID137	17933832	0	0	151
PN2_SID137	17933834	9	2	151
PN2_SID137	17933865	0	0	151
PN2_SID137	17933866	1	0	151
PN2_SID137	17933872	0	0	151
PN2_SID137	17933883	0	0	151
PN2_SID137	17933884	18	0	151
PN2_SID138	17933771	3	0	151
PN2_SID138	17933787	0	0	151
PN2_SID138	17933790	0	0	61
PN2_SID138	17933823	0	0	115
PN2_SID138	17933860	5	0	151
PN2_SID138	17933885	0	0	150
PN2_SID138	17933889	0	0	151
PN2_SID138	17933889	0	0	151
PN2_SID138	17933891	0	0	151
PN2_SID138	17933893	0	0	151
PN2_SID138	17933893	0	0	151
PN2_SID138	17933901	5	0	109
PN2_SID139	17933742	0	0	81
PN2_SID139	17933767	0	10	151
PN2_SID139	17933772	0	0	151
PN2_SID139	17933821	0	0	149
PN2_SID139	17933845	0	0	151
PN2_SID139	17933847	7	0	151
PN2_SID139	17933866	0	0	143
PN2_SID139	17933871	0	0	151
PN2_SID139	17933899	0	0	142
PN2_SID139	17933899	0	0	151
PN2_SID139	17933901	0	0	151
PN2_SID140	17925678	0	0	151
PN2_SID140	17925691	23	0	150
PN2_SID140	17933762	0	0	151
PN2_SID140	17933764	0	0	126
PN2_SID140	17933821	0	0	61
PN2_SID140	17933826	0	0	151
PN2_SID140	17933837	0	0	149
PN2_SID140	17933848	0	0	151
PN2_SID140	17933850	0	0	151
PN2_SID140	17933865	0	0	110
PN2_SID140	17933873	0	0	151
PN2_SID140	17933884	15	0	150
PN2_SID140	17933887	0	1	121
PN2_SID140	17933891	0	0	151
PN2_SID140	17933899	0	0	126
PN2_SID141	17933772	0	0	149
PN2_SID141	17933824	0	0	128
PN2_SID141	17933832	0	0	151
PN2_SID141	17933847	7	0	151
PN2_SID141	17933871	0	0	151
PN2_SID141	17933887	44	0	151
PN2_SID141	17933889	0	0	151
PN2_SID141	17933889	0	0	133
PN2_SID141	17933891	0	0	138
PN2_SID142	17925714	0	0	151
PN2_SID142	17933757	0	0	151
PN2_SID142	17933830	6	0	56
PN2_SID142	17933834	9	0	150
PN2_SID142	17933834	9	2	151
PN2_SID142	17933866	0	0	151
PN2_SID142	17933872	6	0	151
PN2_SID142	17933873	0	0	151
PN2_SID142	17933873	0	0	151
PN2_SID142	17933889	0	0	151
PN2_SID142	17933889	0	0	151
PN2_SID142	17933900	0	0	151
PN2_SID143	17933712	0	0	151
PN2_SID143	17933736	0	0	108
PN2_SID143	17933745	0	0	53
PN2_SID143	17933864	0	0	151
PN2_SID143	17933871	0	1	137
PN2_SID143	17933872	0	2	38
PN2_SID143	17933883	0	0	101
PN2_SID143	17933899	0	3	151
PN2_SID144	17925704	0	0	151
PN2_SID144	17925704	0	0	151
PN2_SID144	17925722	13	0	151
PN2_SID144	17933699	0	0	151
PN2_SID144	17933798	0	0	150
PN2_SID144	17933821	0	0	151
PN2_SID144	17933832	0	0	151
PN2_SID144	17933834	16	0	151
PN2_SID144	17933834	16	0	151
PN2_SID144	17933865	0	0	128
PN2_SID144	17933889	0	0	151
PN2_SID144	17933891	0	0	151
PN2_SID144	17933896	0	0	73
PN2_SID145	17924890	0	0	151
PN2_SID145	17933762	0	8	126
PN2_SID145	17933798	0	0	150
PN2_SID145	17933821	10	0	151
PN2_SID145	17933822	0	0	150
PN2_SID145	17933841	34	0	151
PN2_SID145	17933848	0	0	151
PN2_SID145	17933854	0	0	151
PN2_SID145	17933856	0	0	151
PN2_SID145	17933871	0	0	151
PN2_SID145	17933889	0	0	151
PN2_SID146	17874814	0	0	151
PN2_SID146	17933848	0	0	151
PN2_SID146	17933853	0	0	151
PN2_SID146	17933894	0	0	151
PN2_SID146	17933899	0	0	151
PN2_SID147	17933808	0	0	112
PN2_SID147	17933816	0	0	151
PN2_SID147	17933866	2	0	151
PN2_SID147	17933896	0	1	150
PN2_SID147	17933896	0	0	105
PN2_SID147	17933899	4	0	151
PN2_SID147	17933899	4	0	61
PN2_SID147	17933899	21	0	151
PN2_SID148	17933746	0	0	151
PN2_SID148	17933762	0	0	151
PN2_SID148	17933837	0	0	151
PN2_SID148	17933837	0	0	149
PN2_SID148	17933837	0	0	150
PN2_SID148	17933837	0	0	151
PN2_SID148	17933838	0	0	54
PN2_SID148	17933839	2	0	45
PN2_SID148	17933845	0	0	151
PN2_SID148	17933856	0	0	151
PN2_SID148	17933866	1	0	151
PN2_SID148	17933866	1	0	151
PN2_SID148	17933873	0	0	42
PN2_SID148	17933878	0	0	151
PN2_SID148	17933878	0	0	151
PN2_SID148	17933889	0	0	151
PN2_SID148	17933895	4	0	151
PN2_SID148	17933895	0	0	150
PN2_SID148	17933899	0	0	151
PN2_SID148	17933901	7	0	151
PN2_SID149	17925629	0	0	151
PN2_SID149	17933694	0	0	150
PN2_SID149	17933712	0	0	151
PN2_SID149	17933734	0	0	39
PN2_SID149	17933770	0	12	151
PN2_SID149	17933772	0	15	151
PN2_SID149	17933772	0	14	151
PN2_SID149	17933772	0	14	151
PN2_SID149	17933798	7	0	43
PN2_SID149	17933843	6	0	151
PN2_SID150	17933762	0	0	151
PN2_SID150	17933787	0	0	151
PN2_SID150	17933789	2	2	54
PN2_SID150	17933811	0	0	151
PN2_SID150	17933824	0	9	87
PN2_SID150	17933865	0	0	151
PN2_SID150	17933871	0	0	150
PN2_SID150	17933871	0	0	57
PN2_SID150	17933883	0	0	151
PN2_SID150	17933889	0	0	150
PN2_SID150	17933891	0	0	150
PN2_SID151	17933826	0	0	151
PN2_SID151	17933832	0	0	151
PN2_SID151	17933844	39	1	151
PN2_SID151	17933844	38	1	150
PN2_SID151	17933899	0	0	151
PN2_SID152	17933808	0	0	151
PN2_SID152	17933821	0	0	150
PN2_SID152	17933840	0	1	151
PN2_SID152	17933867	0	0	151
PN2_SID152	17933878	0	0	150
PN2_SID152	17933879	42	0	150
PN2_SID152	17933891	0	0	151
PN2_SID152	17933891	0	3	150
PN2_SID152	17933896	0	0	151
PN2_SID152	17933896	0	0	151
PN2_SID153	17925725	21	0	91
PN2_SID153	17933736	23	0	151
PN2_SID153	17933746	29	0	151
PN2_SID153	17933758	0	0	91
PN2_SID153	17933772	0	0	151
PN2_SID153	17933773	0	0	151
PN2_SID153	17933775	0	0	93
PN2_SID153	17933806	0	0	80
PN2_SID153	17933811	0	0	151
PN2_SID153	17933811	0	0	151
PN2_SID153	17933826	0	0	59
PN2_SID153	17933832	0	0	151
PN2_SID153	17933834	16	0	151
PN2_SID153	17933840	0	0	150
PN2_SID153	17933840	0	0	151
PN2_SID153	17933845	14	0	64
PN2_SID153	17933845	0	0	151
PN2_SID153	17933886	0	0	151
PN2_SID153	17933889	0	0	109
PN2_SID153	17933899	0	0	151
PN2_SID153	17933899	0	0	151
PN2_SID153	17933901	0	0	151
PN2_SID154	17933824	0	0	151
PN2_SID154	17933841	17	0	151
PN2_SID154	17933845	16	0	51
PN2_SID154	17933848	0	0	151
PN2_SID154	17933868	11	0	151
PN2_SID154	17933871	18	0	151
PN2_SID154	17933872	0	0	151
PN2_SID154	17933872	0	0	151
PN2_SID154	17933879	0	0	151
PN2_SID154	17933884	0	0	151
PN2_SID154	17933888	0	2	149
PN2_SID154	17933889	0	0	151
PN2_SID155	17925721	0	0	151
PN2_SID155	17933699	45	0	151
PN2_SID155	17933822	0	0	150
PN2_SID155	17933836	0	0	150
PN2_SID155	17933856	0	0	71
PN2_SID155	17933856	0	0	151
PN2_SID155	17933865	0	0	151
PN2_SID155	17933865	0	0	63
PN2_SID155	17933865	0	0	151
PN2_SID155	17933865	0	0	122
PN2_SID155	17933871	0	0	151
PN2_SID155	17933875	19	0	151
PN2_SID155	17933878	2	1	151
PN2_SID155	17933881	0	0	151
PN2_SID155	17933891	0	0	151
PN2_SID155	17933892	8	0	127
PN2_SID155	17933892	8	0	151
PN2_SID155	17933896	0	0	151
PN2_SID155	17933899	0	0	151
PN2_SID156	17933729	0	0	151
PN2_SID156	17933765	0	0	50
PN2_SID156	17933787	0	0	151
PN2_SID156	17933789	2	0	150
PN2_SID156	17933826	0	2	151
PN2_SID156	17933826	0	0	151
PN2_SID156	17933835	20	0	151
PN2_SID156	17933877	6	0	150
PN2_SID156	17933878	0	0	151
PN2_SID156	17933899	0	0	57
PN2_SID156	17933899	0	0	127
PN2_SID157	17925721	0	0	150
PN2_SID157	17933695	21	0	126
PN2_SID157	17933739	0	0	151
PN2_SID157	17933768	0	0	151
PN2_SID157	17933808	0	0	151
PN2_SID157	17933826	19	0	151
PN2_SID157	17933834	9	0	114
PN2_SID157	17933834	9	0	151
PN2_SID157	17933842	0	0	151
PN2_SID157	17933842	0	0	151
PN2_SID157	17933850	0	0	151
PN2_SID157	17933856	0	2	151
PN2_SID157	17933861	22	0	147
PN2_SID157	17933871	0	0	117
PN2_SID157	17933871	0	0	151
PN2_SID157	17933873	0	0	151
PN2_SID157	17933891	0	0	151
PN2_SID157	17933891	0	0	151
PN2_SID158	17933816	0	0	151
PN2_SID158	17933816	0	0	151
PN2_SID158	17933832	0	0	151
PN2_SID158	17933844	0	0	151
PN2_SID158	17933844	40	0	151
PN2_SID158	17933865	0	0	151
PN2_SID158	17933871	0	0	62
PN2_SID158	17933883	0	0	151
PN2_SID158	17933891	0	0	107
PN2_SID159	17925705	0	0	48
PN2_SID159	17925705	0	0	151
PN2_SID159	17933773	0	0	151
PN2_SID159	17933773	0	0	150
PN2_SID159	17933850	0	0	151
PN2_SID159	17933855	20	0	98
PN2_SID159	17933855	21	0	99
PN2_SID159	17933856	0	0	151
PN2_SID159	17933865	0	0	151
PN2_SID159	17933865	0	0	151
PN2_SID159	17933866	0	0	151
PN2_SID159	17933866	0	0	151
PN2_SID159	17933878	0	0	151
PN2_SID159	17933886	0	0	151
PN2_SID159	17933896	0	0	151
PN2_SID159	17933896	0	0	151
PN2_SID159	17933899	0	0	151
PN2_SID160	17933796	40	0	150
PN2_SID160	17933822	4	0	149
PN2_SID160	17933826	0	0	44
PN2_SID160	17933845	0	0	79
PN2_SID160	17933852	32	0	151
PN2_SID160	17933858	0	0	135
PN2_SID160	17933858	0	0	48
PN2_SID160	17933859	0	0	151
PN2_SID160	17933865	0	0	151
PN2_SID160	17933891	0	2	39
PN2_SID160	17933897	0	0	151
PN2_SID160	17933899	0	0	151
PN2_SID160	17933899	0	0	36
PN2_SID160	17933899	0	0	151
PN2_SID161	17925642	0	0	151
PN2_SID161	17933789	20	0	111
PN2_SID161	17933789	0	0	91
PN2_SID161	17933807	0	0	98
PN2_SID161	17933854	0	0	151
PN2_SID161	17933879	34	0	150
PN2_SID161	17933881	0	0	104
PN2_SID161	17933893	0	0	150
PN2_SID161	17933893	0	0	150
PN2_SID161	17933899	0	0	151
PN2_SID161	17933899	0	0	151
PN2_SID162	17933749	0	0	151
PN2_SID162	17933834	9	2	151
PN2_SID162	17933848	0	0	137
PN2_SID162	17933858	0	0	151
PN2_SID162	17933872	3	0	151
PN2_SID162	17933878	0	0	151
PN2_SID162	17933896	0	0	150
PN2_SID162	17933901	22	0	151
PN2_SID163	17773042	0	0	151
PN2_SID163	17924926	0	0	151
PN2_SID163	17925673	0	0	151
PN2_SID163	17933734	9	0	90
PN2_SID163	17933734	9	0	90
PN2_SID163	17933840	0	0	150
PN2_SID163	17933871	0	0	59
PN2_SID163	17933871	0	0	151
PN2_SID163	17933875	0	0	151
PN2_SID163	17933892	0	0	151
PN2_SID164	17933778	0	0	86
PN2_SID164	17933832	0	0	151
PN2_SID164	17933837	0	0	148
PN2_SID164	17933850	0	0	151
PN2_SID164	17933861	22	0	151
PN2_SID164	17933872	0	0	151
PN2_SID164	17933877	0	0	36
PN2_SID164	17933878	0	0	88
PN2_SID164	17933891	30	0	151
PN2_SID164	17933891	30	2	124
PN2_SID164	17933897	0	0	151
PN2_SID164	17933899	0	0	148
PN2_SID164	17933902	1	4	52
PN2_SID165	17925698	16	0	151
PN2_SID165	17933794	0	0	65
PN2_SID165	17933852	3	0	151
PN2_SID165	17933854	0	4	151
PN2_SID165	17933854	0	0	56
PN2_SID165	17933865	0	0	151
PN2_SID165	17933866	0	0	151
PN2_SID165	17933871	0	0	149
PN2_SID165	17933884	21	0	151
PN2_SID165	17933896	0	0	147
PN2_SID166	17925628	41	0	151
PN2_SID166	17925724	17	0	151
PN2_SID166	17933742	0	0	43
PN2_SID166	17933821	0	0	151
PN2_SID166	17933837	0	2	151
PN2_SID166	17933867	1	0	151
PN2_SID166	17933868	2	0	151
PN2_SID166	17933871	0	0	151
